what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769197731208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769197739279
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769197739384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769197745460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769197754850
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769197755057
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769197755134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769197757335
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769197768704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769197770358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769197774004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769197776995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769197780894
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769197780954
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769197811883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769197929720
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769197934778
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769197935859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769197937917
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769197945047
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769197945328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769197956315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769197958497
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769197959508
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769197960925
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769197988287
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769197988526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769198065961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769198068105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769198069282
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769198071423
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769198077076
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769198077314
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769198101669
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769198101931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769198117253
