what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769237511710
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769237539498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769237540713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769237542535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769237625191
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769237625232
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769237633272
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769237634593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769237676377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769237678526
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769237690446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769237694616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769237695774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769237698500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769237703606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769237704700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769237816685
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769237816919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769237840844
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769237877646
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769237877887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769237893101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769237929747
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769238008115
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769238010808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769238028835
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769238075205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769238085995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769238099643
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769238102602
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769238106093
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769238110610
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769238112205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769238150741
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769238152082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769238154470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769238186089
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769238189148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769238212087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769238213182
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769238215334
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769238242652
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769238242904
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769238244690
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769238252199
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769238256286
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769238258100
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769238258670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769238260379
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769238261562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769238328778
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769238500043
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769238500090
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769238503019
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769238504700
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769238513102
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769238600775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769238651539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769238652888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769238655915
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769238728060
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769238737474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769238737983
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769238739646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769238789360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769238839262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769238841960
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769238844941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769238877035
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769238877284
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769238960447
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769238986290
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769239053761
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769239166316
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769239167474
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769239168650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769239170792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769239508017
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769239508068
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769239510633
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769239512187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769239538473
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769239576357
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769239594718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769240235709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769240237132
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769240237561
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769240239231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769240239508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769240244303
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769243941427
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769245548602
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769251892876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769251925489
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769252592492
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769252595589
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769252599872
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769252601735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769252676131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769253924677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769253924767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769253925039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769257643205
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769257644631
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1769257645644
stopped,bundle,org.eclipse.m2e.discovery,1.0.0.20110607-2117,"org.eclipse.m2e.discovery",1769257645661
stopped,bundle,org.eclipse.m2e.refactoring,1.0.0.20110607-2117,"org.eclipse.m2e.refactoring",1769257645696
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1769508972241
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1769508972242
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1769508972242
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1769508972243
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1769508972243
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1769508972243
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1769508972244
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1769508972244
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1769508972245
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1769508972246
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1769508972246
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1769508972247
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1769508972248
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1769508972248
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1769508972248
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1769508972249
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1769508972249
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1769508972250
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1769508972250
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1769508972250
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1769508972250
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1769508972251
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1769508972251
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1769508972252
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1769508972252
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1769508972253
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1769508972254
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1769508972254
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1769508972255
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1769508972256
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1769508972256
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1769508972256
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1769508972257
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1769508972258
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1769508972259
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1769508972259
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1769508972260
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1769508972408
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1769508972409
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1769508972409
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1769508972410
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1769508972410
started,bundle,org.eclipse.jdt.core,3.7.0.v_B61,"org.eclipse.jdt.core",1769508972410
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1769508972411
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1769508972411
started,bundle,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui",1769508972411
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1769508972411
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1769508972411
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1769508972412
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1769508972412
started,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1769508972412
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1769508972413
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1769508972413
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1769508972413
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1769508972413
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1769508972413
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1769508972414
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1769508972414
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1769508972414
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1769508972415
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1769508972416
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1769508972416
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1769508972416
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1769508972417
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1769508972418
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1769508972419
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1769508972420
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1769508972420
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1769508972420
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1769508972420
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1769508972421
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1769508972427
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1769508972427
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1769508972427
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1769508972428
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1769508972428
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1769508972441
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1769508972442
os,sysinfo,,,"win32",1769508972444
arch,sysinfo,,,"x86",1769508972444
ws,sysinfo,,,"win32",1769508972444
locale,sysinfo,,,"en_IN",1769508972444
processors,sysinfo,,,"12",1769508972444
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1769508972444
java.runtime.version,sysinfo,,,"1.7.0_17-b02",1769508972444
java.specification.name,sysinfo,,,"Java Platform API Specification",1769508972444
java.specification.vendor,sysinfo,,,"Oracle Corporation",1769508972444
java.specification.version,sysinfo,,,"1.7",1769508972444
java.vendor,sysinfo,,,"Oracle Corporation",1769508972444
java.version,sysinfo,,,"1.7.0_17",1769508972444
java.vm.info,sysinfo,,,"mixed mode, sharing",1769508972444
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1769508972444
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1769508972444
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1769508972444
java.vm.specification.version,sysinfo,,,"1.7",1769508972444
java.vm.vendor,sysinfo,,,"Oracle Corporation",1769508972444
java.vm.version,sysinfo,,,"23.7-b01",1769508972444
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1769508972517
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1769508972553
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.ui",1769508972723
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1769508973577
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1769508973583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769508973939
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769508976653
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1769508982578
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1769508982762
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1769508982775
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1769508985351
started,bundle,org.eclipse.m2e.launching,1.0.0.20110607-2117,"org.eclipse.m2e.launching",1769508985538
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769508987037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769509422212
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769509706925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769509708837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769509716406
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769509716662
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1769509717265
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1769509718251
stopped,bundle,org.eclipse.m2e.discovery,1.0.0.20110607-2117,"org.eclipse.m2e.discovery",1769509718268
stopped,bundle,org.eclipse.m2e.refactoring,1.0.0.20110607-2117,"org.eclipse.m2e.refactoring",1769509718299
