what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769883683412
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769883683448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769883684380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769883687647
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769883688421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769883688897
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769883689482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769883692484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769883695234
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1769883695272
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769883695482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769883700231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769883705135
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769883705789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769883706320
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769883706886
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1769883708901
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769883709151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769883711090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769883719793
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769883720508
